timestamp,symbol,price,volume,support,resistance,setup,entry,target,grade,score,trade_status
2026-08-27 14:13:17,DNUT,3.4149999618530273,2945701.1333333333,3.4000000953674316,3.4600000381469727,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-08-27 14:13:17,SOFI,19.110000610351562,73082739.7,17.93000030517578,19.170000076293945,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,8,Target Reached
2026-08-27 14:13:17,PLUG,2.244999885559082,56552108.71666667,2.119999885559082,2.3399999141693115,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,5,Target Reached
2026-08-27 14:13:17,SIRI,28.600000381469727,4775152.116666666,28.31999969482422,28.770000457763672,DAILY MACD BULLISH RECOVERY,28.7450008392334,28.770000457763672,NO TRADE,7,waiting
2026-08-27 14:13:17,OPEN,3.390000104904175,57872111.55,3.380000114440918,3.609999895095825,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,6,"Triggered, Target Not Reached"
2026-08-27 14:13:17,LCID,5.16949987411499,17595827.716666665,4.929999828338623,5.53000020980835,DAILY MACD BULLISH RECOVERY,5.599999904632568,6.369999885559082,A,7,waiting
2026-08-27 14:13:17,NOK,10.559900283813477,94073527.88333334,9.829999923706055,10.5600004196167,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-08-27 14:13:17,AMC,2.6600000858306885,41732520.916666664,2.319999933242798,2.6700000762939453,,,,NO TRADE,1,No Entry
2026-08-27 14:13:17,F,13.949999809265137,49854299.68333333,13.850000381469727,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.5,14.550000190734863,NO TRADE,5,"Triggered, Target Not Reached"
2026-08-27 14:20:09,JBLU,4.889999866485596,30015891.483333334,4.769999980926514,4.940000057220459,DAILY MACD BULLISH RECOVERY,5.019999980926514,5.300000190734863,A+,8,waiting
2026-08-27 14:20:09,DNUT,3.434999942779541,2946197.933333333,3.4000000953674316,3.4600000381469727,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-08-27 14:20:09,SOFI,19.100000381469727,73090720.1,17.93000030517578,19.170000076293945,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,8,Target Reached
2026-08-27 14:20:09,PLUG,2.259999990463257,56564634.8,2.119999885559082,2.3399999141693115,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,5,Target Reached
2026-08-27 14:20:09,SIRI,28.565000534057617,4775398.85,28.31999969482422,28.770000457763672,DAILY MACD BULLISH RECOVERY,28.7450008392334,28.770000457763672,NO TRADE,7,waiting
2026-08-27 14:20:09,OPEN,3.384999990463257,57878244.233333334,3.380000114440918,3.609999895095825,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,6,"Triggered, Target Not Reached"
2026-08-27 14:20:09,LCID,5.199999809265137,17598394.633333333,4.929999828338623,5.53000020980835,DAILY MACD BULLISH RECOVERY,5.599999904632568,6.369999885559082,A,7,waiting
2026-08-27 14:20:09,NOK,10.571999549865723,94080080.46666667,9.829999923706055,10.6899995803833,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-08-27 14:20:09,AMC,2.6700000762939453,41735870.5,2.319999933242798,2.9600000381469727,,,,NO TRADE,1,No Entry
2026-08-27 14:20:09,F,14.015000343322754,49863899.68333333,13.850000381469727,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.100000381469727,14.180000305175781,NO TRADE,7,waiting
2026-08-27 14:46:25,JBLU,4.864999771118164,30030737.133333333,4.769999980926514,4.940000057220459,DAILY MACD BULLISH RECOVERY,5.019999980926514,5.300000190734863,A+,8,waiting
2026-08-27 14:46:25,DNUT,3.444999933242798,2948397.1,3.4000000953674316,3.4600000381469727,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-08-27 14:46:25,SOFI,19.078100204467773,73113724.7,17.93000030517578,19.170000076293945,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,8,Target Reached
2026-08-27 14:46:25,PLUG,2.2720000743865967,56639176.68333333,2.119999885559082,2.3399999141693115,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,5,Target Reached
2026-08-27 14:46:25,SIRI,28.584999084472656,4776214.033333333,28.31999969482422,28.770000457763672,DAILY MACD BULLISH RECOVERY,28.7450008392334,28.770000457763672,NO TRADE,7,waiting
2026-08-27 14:46:25,OPEN,3.380000114440918,57898016.45,3.3499999046325684,3.609999895095825,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,6,"Triggered, Target Not Reached"
2026-08-27 14:46:25,LCID,5.215000152587891,17606160.35,4.929999828338623,5.53000020980835,DAILY MACD BULLISH RECOVERY,5.599999904632568,6.369999885559082,A,7,waiting
2026-08-27 14:46:25,NOK,10.581999778747559,94114321.48333333,9.829999923706055,10.6899995803833,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-08-27 14:46:25,AMC,2.674999952316284,41741755.05,2.319999933242798,2.9600000381469727,,,,NO TRADE,1,No Entry
2026-08-27 14:46:25,F,14.039999961853027,49887145.9,14.020000457763672,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.100000381469727,14.180000305175781,NO TRADE,7,waiting
2026-08-27 15:01:04,JBLU,4.864999771118164,30039262.183333334,4.769999980926514,4.940000057220459,DAILY MACD BULLISH RECOVERY,5.019999980926514,5.300000190734863,A+,8,waiting
2026-08-27 15:01:04,DNUT,3.4600000381469727,2948908.716666667,3.4000000953674316,3.4800000190734863,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-08-27 15:01:04,SOFI,19.139999389648438,73129589.6,17.93000030517578,19.170000076293945,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,8,Target Reached
2026-08-27 15:01:04,PLUG,2.255000114440918,56663944.21666667,2.119999885559082,2.3399999141693115,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,5,Target Reached
2026-08-27 15:01:04,SIRI,28.594999313354492,4776577.966666667,28.31999969482422,28.770000457763672,DAILY MACD BULLISH RECOVERY,28.7450008392334,28.770000457763672,NO TRADE,7,waiting
2026-08-27 15:01:04,OPEN,3.390000104904175,57906785.38333333,3.380000114440918,3.609999895095825,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,6,"Triggered, Target Not Reached"
2026-08-27 15:01:04,LCID,5.182300090789795,17616331.1,4.929999828338623,5.53000020980835,DAILY MACD BULLISH RECOVERY,5.599999904632568,6.369999885559082,A,7,waiting
2026-08-27 15:01:04,NOK,10.5649995803833,94134615.46666667,9.829999923706055,10.6899995803833,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-08-27 15:01:04,AMC,2.6600000858306885,41749931.93333333,2.319999933242798,2.6700000762939453,,,,NO TRADE,1,No Entry
2026-08-27 15:01:04,F,14.024999618530273,49899679.516666666,14.020000457763672,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.100000381469727,14.180000305175781,NO TRADE,7,waiting
2026-08-27 19:20:37,JBLU,4.889999866485596,30125336.183333334,4.769999980926514,4.940000057220459,DAILY MACD BULLISH RECOVERY,5.019999980926514,5.300000190734863,A+,8,waiting
2026-08-27 19:20:37,DNUT,3.4200000762939453,2956526.9166666665,3.4000000953674316,3.4600000381469727,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-08-27 19:20:37,SOFI,19.18000030517578,73263984.7,17.93000030517578,19.190000534057617,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,8,Target Reached
2026-08-27 19:20:37,PLUG,2.2699999809265137,56836612.21666667,2.119999885559082,2.3399999141693115,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,5,Target Reached
2026-08-27 19:20:37,SIRI,28.5,4792736.816666666,28.31999969482422,28.770000457763672,DAILY MACD BULLISH RECOVERY,28.7450008392334,28.770000457763672,NO TRADE,7,waiting
2026-08-27 19:20:37,OPEN,3.380000114440918,57979785.45,3.3499999046325684,3.609999895095825,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,6,"Triggered, Target Not Reached"
2026-08-27 19:20:37,LCID,5.090000152587891,17697737.766666666,4.929999828338623,5.53000020980835,DAILY MACD BULLISH RECOVERY,5.599999904632568,6.369999885559082,A,7,waiting
2026-08-27 19:20:37,NOK,10.59000015258789,94309813.86666666,9.829999923706055,10.6899995803833,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-08-27 19:20:37,AMC,2.700000047683716,41821948.45,2.319999933242798,2.9600000381469727,,,,NO TRADE,1,No Entry
2026-08-27 19:20:37,F,13.949999809265137,50087074.45,13.850000381469727,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.5,14.550000190734863,NO TRADE,5,"Triggered, Target Not Reached"
2026-08-27 19:21:22,JBLU,4.889999866485596,30125336.183333334,4.769999980926514,4.940000057220459,DAILY MACD BULLISH RECOVERY,5.019999980926514,5.300000190734863,A+,8,waiting
2026-08-27 19:21:22,DNUT,3.4200000762939453,2956526.9166666665,3.4000000953674316,3.4600000381469727,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-08-27 19:21:22,SOFI,19.18000030517578,73263984.7,17.93000030517578,19.190000534057617,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,8,Target Reached
2026-08-27 19:21:22,PLUG,2.2699999809265137,56836612.21666667,2.119999885559082,2.3399999141693115,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,5,Target Reached
2026-08-27 19:21:22,SIRI,28.5,4792736.816666666,28.31999969482422,28.770000457763672,DAILY MACD BULLISH RECOVERY,28.7450008392334,28.770000457763672,NO TRADE,7,waiting
2026-08-27 19:21:22,OPEN,3.380000114440918,57979785.45,3.3499999046325684,3.609999895095825,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,6,"Triggered, Target Not Reached"
2026-08-27 19:21:22,LCID,5.090000152587891,17697737.766666666,4.929999828338623,5.53000020980835,DAILY MACD BULLISH RECOVERY,5.599999904632568,6.369999885559082,A,7,waiting
2026-08-27 19:21:22,NOK,10.59000015258789,94309813.86666666,9.829999923706055,10.6899995803833,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-08-27 19:21:22,AMC,2.700000047683716,41821948.45,2.319999933242798,2.9600000381469727,,,,NO TRADE,1,No Entry
2026-08-27 19:21:22,F,13.949999809265137,50087074.45,13.850000381469727,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.5,14.550000190734863,NO TRADE,5,"Triggered, Target Not Reached"
2026-08-27 20:44:46,JBLU,4.889999866485596,30125336.183333334,4.769999980926514,4.940000057220459,DAILY MACD BULLISH RECOVERY,5.019999980926514,5.300000190734863,A+,8,waiting
2026-08-27 20:44:46,DNUT,3.4200000762939453,2956526.9166666665,3.4000000953674316,3.4600000381469727,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-08-27 20:44:46,SOFI,19.18000030517578,73263984.7,17.93000030517578,19.190000534057617,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,8,Target Reached
2026-08-27 20:44:46,PLUG,2.2699999809265137,56836612.21666667,2.119999885559082,2.3399999141693115,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,5,Target Reached
2026-08-27 20:44:46,SIRI,28.5,4792736.816666666,28.31999969482422,28.770000457763672,DAILY MACD BULLISH RECOVERY,28.7450008392334,28.770000457763672,NO TRADE,7,waiting
2026-08-27 20:44:46,OPEN,3.380000114440918,57979785.45,3.3499999046325684,3.609999895095825,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,6,"Triggered, Target Not Reached"
2026-08-27 20:44:46,LCID,5.090000152587891,17697737.766666666,4.929999828338623,5.53000020980835,DAILY MACD BULLISH RECOVERY,5.599999904632568,6.369999885559082,A,7,waiting
2026-08-27 20:44:46,NOK,10.59000015258789,94309813.86666666,9.829999923706055,10.6899995803833,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-08-27 20:44:46,AMC,2.700000047683716,41821948.45,2.319999933242798,2.9600000381469727,,,,NO TRADE,1,No Entry
2026-08-27 20:44:46,F,13.949999809265137,50087074.45,13.850000381469727,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.5,14.550000190734863,NO TRADE,5,"Triggered, Target Not Reached"
2026-08-27 20:47:15,JBLU,4.889999866485596,30125336.183333334,4.769999980926514,4.940000057220459,DAILY MACD BULLISH RECOVERY,5.019999980926514,5.300000190734863,A+,8,waiting
2026-08-27 20:47:15,DNUT,3.4200000762939453,2956526.9166666665,3.4000000953674316,3.4600000381469727,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-08-27 20:47:15,SOFI,19.18000030517578,73263984.7,17.93000030517578,19.190000534057617,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,8,Target Reached
2026-08-27 20:47:15,PLUG,2.2699999809265137,56836612.21666667,2.119999885559082,2.3399999141693115,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,5,Target Reached
2026-08-27 20:47:15,SIRI,28.5,4792736.816666666,28.31999969482422,28.770000457763672,DAILY MACD BULLISH RECOVERY,28.7450008392334,28.770000457763672,NO TRADE,7,waiting
2026-08-27 20:47:15,OPEN,3.380000114440918,57979785.45,3.3499999046325684,3.609999895095825,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,6,"Triggered, Target Not Reached"
2026-08-27 20:47:15,LCID,5.090000152587891,17697737.766666666,4.929999828338623,5.53000020980835,DAILY MACD BULLISH RECOVERY,5.599999904632568,6.369999885559082,A,7,waiting
2026-08-27 20:47:15,NOK,10.59000015258789,94309813.86666666,9.829999923706055,10.6899995803833,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-08-27 20:47:15,AMC,2.700000047683716,41821948.45,2.319999933242798,2.9600000381469727,,,,NO TRADE,1,No Entry
2026-08-27 20:47:15,F,13.949999809265137,50087074.45,13.850000381469727,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.5,14.550000190734863,NO TRADE,5,"Triggered, Target Not Reached"
2026-08-27 21:07:09,JBLU,4.889999866485596,30125336.183333334,4.769999980926514,4.940000057220459,DAILY MACD BULLISH RECOVERY,5.019999980926514,5.300000190734863,A+,8,waiting
2026-08-27 21:07:09,DNUT,3.4200000762939453,2956526.9166666665,3.4000000953674316,3.4600000381469727,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-08-27 21:07:09,SOFI,19.18000030517578,73263984.7,17.93000030517578,19.190000534057617,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,8,Target Reached
2026-08-27 21:07:09,PLUG,2.2699999809265137,56836612.21666667,2.119999885559082,2.3399999141693115,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,5,Target Reached
2026-08-27 21:07:09,SIRI,28.5,4792736.816666666,28.31999969482422,28.770000457763672,DAILY MACD BULLISH RECOVERY,28.7450008392334,28.770000457763672,NO TRADE,7,waiting
2026-08-27 21:07:09,OPEN,3.380000114440918,57979785.45,3.3499999046325684,3.609999895095825,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,6,"Triggered, Target Not Reached"
2026-08-27 21:07:09,LCID,5.090000152587891,17697737.766666666,4.929999828338623,5.53000020980835,DAILY MACD BULLISH RECOVERY,5.599999904632568,6.369999885559082,A,7,waiting
2026-08-27 21:07:09,NOK,10.59000015258789,94309813.86666666,9.829999923706055,10.6899995803833,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-08-27 21:07:09,AMC,2.700000047683716,41821948.45,2.319999933242798,2.9600000381469727,,,,NO TRADE,1,No Entry
2026-08-27 21:07:09,F,13.949999809265137,50087074.45,13.850000381469727,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.5,14.550000190734863,NO TRADE,5,"Triggered, Target Not Reached"
2026-08-27 21:20:09,JBLU,4.889999866485596,30125336.183333334,4.769999980926514,4.940000057220459,DAILY MACD BULLISH RECOVERY,5.019999980926514,5.300000190734863,A+,8,waiting
2026-08-27 21:20:09,DNUT,3.4200000762939453,2956526.9166666665,3.4000000953674316,3.4600000381469727,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-08-27 21:20:09,SOFI,19.18000030517578,73263984.7,17.93000030517578,19.190000534057617,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,8,Target Reached
2026-08-27 21:20:09,PLUG,2.2699999809265137,56836612.21666667,2.119999885559082,2.3399999141693115,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,5,Target Reached
2026-08-27 21:20:09,SIRI,28.5,4792736.816666666,28.31999969482422,28.770000457763672,DAILY MACD BULLISH RECOVERY,28.7450008392334,28.770000457763672,NO TRADE,7,waiting
2026-08-27 21:20:09,OPEN,3.380000114440918,57979785.45,3.3499999046325684,3.609999895095825,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,6,"Triggered, Target Not Reached"
2026-08-27 21:20:09,LCID,5.090000152587891,17697737.766666666,4.929999828338623,5.53000020980835,DAILY MACD BULLISH RECOVERY,5.599999904632568,6.369999885559082,A,7,waiting
2026-08-27 21:20:09,NOK,10.59000015258789,94309813.86666666,9.829999923706055,10.6899995803833,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-08-27 21:20:09,AMC,2.700000047683716,41821948.45,2.319999933242798,2.9600000381469727,,,,NO TRADE,1,No Entry
2026-08-27 21:20:09,F,13.949999809265137,50087074.45,13.850000381469727,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.5,14.550000190734863,NO TRADE,5,"Triggered, Target Not Reached"
2026-08-28 10:21:39,JBLU,4.892399787902832,29725737.366666667,4.769999980926514,4.940000057220459,DAILY MACD BULLISH RECOVERY,4.949999809265137,5.230000019073486,A+,8,waiting
2026-08-28 10:21:39,DNUT,3.4600000381469727,2925201.5166666666,3.4000000953674316,3.4800000190734863,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-08-28 10:21:39,SOFI,18.905000686645508,72194688.7,17.93000030517578,18.959999084472656,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,8,Target Reached
2026-08-28 10:21:39,PLUG,2.2049999237060547,55761832.86666667,2.119999885559082,2.2100000381469727,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,5,Target Reached
2026-08-28 10:21:39,SIRI,28.385000228881836,4734443.516666667,28.31999969482422,28.389999389648438,DAILY MACD BULLISH RECOVERY,28.645000457763672,28.770000457763672,NO TRADE,6,waiting
2026-08-28 10:21:39,OPEN,3.365000009536743,57319359.53333333,3.3499999046325684,3.609999895095825,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,6,"Triggered, Target Not Reached"
2026-08-28 10:21:39,LCID,5.105000019073486,17464508.266666666,4.929999828338623,5.53000020980835,DAILY MACD BULLISH RECOVERY,5.135000228881836,5.53000020980835,A+,9,waiting
2026-08-28 10:21:39,NOK,10.470000267028809,92010526.6,9.829999923706055,10.5600004196167,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-08-28 10:21:39,AMC,2.7149999141693115,41429732.7,2.319999933242798,2.9600000381469727,,,,NO TRADE,1,No Entry
2026-08-28 10:21:39,F,13.890000343322754,49242310.45,13.850000381469727,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.5,14.550000190734863,NO TRADE,5,"Triggered, Target Not Reached"
2026-08-28 10:26:51,JBLU,4.869999885559082,29728226.766666666,4.769999980926514,4.940000057220459,DAILY MACD BULLISH RECOVERY,4.949999809265137,5.230000019073486,A+,8,waiting
2026-08-28 10:26:51,DNUT,3.453900098800659,2925398.5833333335,3.4000000953674316,3.4600000381469727,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-08-28 10:26:51,SOFI,18.774999618530273,72205184.58333333,17.93000030517578,18.795000076293945,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,8,Target Reached
2026-08-28 10:26:51,PLUG,2.2049999237060547,55779882.1,2.119999885559082,2.2100000381469727,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,5,Target Reached
2026-08-28 10:26:51,SIRI,28.344999313354492,4734955.5,28.31999969482422,28.389999389648438,DAILY MACD BULLISH RECOVERY,28.645000457763672,28.770000457763672,NO TRADE,6,waiting
2026-08-28 10:26:51,OPEN,3.3399999141693115,57328301.88333333,3.2100000381469727,3.609999895095825,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,6,"Triggered, Target Not Reached"
2026-08-28 10:26:51,LCID,5.09060001373291,17466223.75,4.929999828338623,5.53000020980835,DAILY MACD BULLISH RECOVERY,5.135000228881836,5.53000020980835,A+,9,waiting
2026-08-28 10:26:51,NOK,10.449999809265137,92035509.66666667,9.829999923706055,10.5600004196167,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-08-28 10:26:51,AMC,2.7298998832702637,41435222.516666666,2.319999933242798,2.9600000381469727,,,,NO TRADE,1,No Entry
2026-08-28 10:26:51,F,13.859999656677246,49251778.78333333,13.850000381469727,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.5,14.550000190734863,NO TRADE,5,"Triggered, Target Not Reached"
2026-08-28 10:33:21,JBLU,4.864999771118164,29731721.833333332,4.769999980926514,4.940000057220459,DAILY MACD BULLISH RECOVERY,4.949999809265137,5.230000019073486,A+,8,waiting
2026-08-28 10:33:21,DNUT,3.4549999237060547,2925562.466666667,3.4000000953674316,3.4600000381469727,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-08-28 10:33:21,SOFI,18.77829933166504,72216806.3,17.93000030517578,18.795000076293945,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,8,Target Reached
2026-08-28 10:33:21,PLUG,2.2100000381469727,55800727.6,2.119999885559082,2.3399999141693115,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,5,Target Reached
2026-08-28 10:33:21,SIRI,28.415000915527344,4735182.05,28.31999969482422,28.770000457763672,DAILY MACD BULLISH RECOVERY,28.645000457763672,28.770000457763672,NO TRADE,7,waiting
2026-08-28 10:33:21,OPEN,3.3499999046325684,57340624.35,3.2100000381469727,3.609999895095825,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,6,"Triggered, Target Not Reached"
2026-08-28 10:33:21,LCID,5.099999904632568,17467611.133333333,4.929999828338623,5.53000020980835,DAILY MACD BULLISH RECOVERY,5.135000228881836,5.53000020980835,A+,9,waiting
2026-08-28 10:33:21,NOK,10.444999694824219,92050479.55,9.829999923706055,10.5600004196167,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-08-28 10:33:21,AMC,2.734999895095825,41449042.71666667,2.319999933242798,2.9600000381469727,,,,NO TRADE,1,No Entry
2026-08-28 10:33:21,F,13.86989974975586,49264071.35,13.850000381469727,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.5,14.550000190734863,NO TRADE,5,"Triggered, Target Not Reached"
2026-08-28 10:35:18,JBLU,4.860000133514404,29732146.15,4.769999980926514,4.940000057220459,DAILY MACD BULLISH RECOVERY,4.949999809265137,5.230000019073486,A+,8,waiting
2026-08-28 10:35:18,DNUT,3.4549999237060547,2925601.3,3.4000000953674316,3.4600000381469727,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-08-28 10:35:18,SOFI,18.78499984741211,72219981.85,17.93000030517578,18.795000076293945,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,8,Target Reached
2026-08-28 10:35:18,PLUG,2.2200000286102295,55806607.983333334,2.119999885559082,2.3399999141693115,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,5,Target Reached
2026-08-28 10:35:18,SIRI,28.350000381469727,4735349.4,28.31999969482422,28.389999389648438,DAILY MACD BULLISH RECOVERY,28.645000457763672,28.770000457763672,NO TRADE,6,waiting
2026-08-28 10:35:18,OPEN,3.359999895095825,57345113.6,3.3499999046325684,3.609999895095825,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,6,"Triggered, Target Not Reached"
2026-08-28 10:35:18,LCID,5.082300186157227,17468180.85,4.929999828338623,5.53000020980835,DAILY MACD BULLISH RECOVERY,5.135000228881836,5.53000020980835,A+,9,waiting
2026-08-28 10:35:18,NOK,10.460100173950195,92053923.75,9.829999923706055,10.5600004196167,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-08-28 10:35:18,AMC,2.7476999759674072,41449936.233333334,2.319999933242798,2.9600000381469727,,,,NO TRADE,1,No Entry
2026-08-28 10:35:18,F,13.899999618530273,49271530.15,13.850000381469727,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.5,14.550000190734863,NO TRADE,5,"Triggered, Target Not Reached"
2026-08-28 11:23:20,JBLU,4.850100040435791,29758958.833333332,4.769999980926514,4.940000057220459,DAILY MACD BULLISH RECOVERY,4.949999809265137,5.230000019073486,A+,8,waiting
2026-08-28 11:23:20,DNUT,3.469099998474121,2928315.1166666667,3.4000000953674316,3.4800000190734863,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-08-28 11:23:20,SOFI,18.844999313354492,72288859.05,17.93000030517578,18.860000610351562,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,8,Target Reached
2026-08-28 11:23:20,PLUG,2.210099935531616,55909624.53333333,2.119999885559082,2.3399999141693115,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,5,Target Reached
2026-08-28 11:23:20,SIRI,28.34000015258789,4738625.6,28.31999969482422,28.389999389648438,DAILY MACD BULLISH RECOVERY,28.645000457763672,28.770000457763672,NO TRADE,6,waiting
2026-08-28 11:23:20,OPEN,3.3966000080108643,57389986.86666667,3.380000114440918,3.609999895095825,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,6,"Triggered, Target Not Reached"
